,startdate,pollster,samplesize,population,approve,disapprove
1651,9/7/2021,Morning Consult,45000.0,a,47.0,46.0
1652,9/8/2021,Morning Consult,2200.0,a,47.0,48.0
1653,9/9/2021,Monmouth University,802.0,a,46.0,46.0
1654,9/8/2021,Morning Consult,45000.0,a,47.0,46.0
1655,9/10/2021,Morning Consult,2200.0,a,48.0,46.5
1656,9/11/2021,Morning Consult,2200.0,a,49.0,45.0
1657,9/9/2021,Morning Consult,45000.0,a,46.0,46.0
1658,9/10/2021,Léger,1002.0,a,48.0,50.0
1659,9/10/2021,Morning Consult,4400.0,a,48.0,46.0
1660,9/7/2021,Marquette Law School,1411.0,a,48.0,52.0
1661,9/10/2021,Quinnipiac University,1210.0,a,42.0,50.0
1662,9/10/2021,Morning Consult,45000.0,a,46.0,46.0
1663,9/12/2021,YouGov,1500.0,a,44.0,48.0
1664,9/11/2021,Morning Consult,45000.0,a,46.0,46.0
1665,9/13/2021,Morning Consult,2200.0,a,51.0,44.0
1666,9/12/2021,Morning Consult,45000.0,a,46.0,46.0
1667,9/13/2021,Morning Consult,45000.0,a,47.0,46.0
1668,9/14/2021,Morning Consult,2200.0,a,49.0,46.0
1669,9/13/2021,Pew Research Center,10371.0,a,44.0,53.0
1670,9/15/2021,Ipsos,1005.0,a,44.0,50.0
1671,9/14/2021,YouGov,3201.0,a,45.0,50.0
1672,9/14/2021,Morning Consult,45000.0,a,47.0,46.0
1673,9/16/2021,The Bullfinch Group,1200.0,a,48.0,46.0
1674,9/15/2021,Morning Consult,45000.0,a,47.0,46.0
1675,9/16/2021,Morning Consult,4400.0,a,46.0,48.0
1676,9/16/2021,Morning Consult,45000.0,a,47.0,46.0
1677,9/17/2021,American Research Group,1100.0,a,50.0,46.0
1678,9/17/2021,Morning Consult,2200.0,a,49.0,46.0
1679,9/17/2021,Morning Consult,2200.0,a,49.0,44.0
1680,9/17/2021,Morning Consult,45000.0,a,47.0,46.0
1681,9/18/2021,YouGov,1500.0,a,43.0,46.0
1682,9/18/2021,Morning Consult,45000.0,a,46.0,46.0
1683,9/19/2021,Morning Consult,45000.0,a,46.0,46.0
1684,9/22/2021,Ipsos,1005.0,a,44.0,51.0
1685,9/16/2021,Public Religion Research Institute,2508.0,a,52.0,48.0
1686,9/20/2021,Morning Consult,45000.0,a,46.0,47.0
1687,9/20/2021,Marist College,1220.0,a,45.0,46.0
1688,9/23/2021,Morning Consult,2200.0,a,47.0,49.0
1689,9/21/2021,Morning Consult,45000.0,a,45.0,47.0
1690,9/22/2021,Morning Consult,45000.0,a,45.0,47.0
1691,9/24/2021,Léger,1001.0,a,46.0,52.0
1692,9/23/2021,AP-NORC,1099.0,a,50.0,49.0
1693,9/23/2021,Morning Consult,45000.0,a,45.0,47.0
1694,9/24/2021,Morning Consult,2200.0,a,48.0,46.0
1695,9/24/2021,Morning Consult,45000.0,a,45.0,47.0
1696,9/26/2021,YouGov,1500.0,a,40.0,49.0
1697,9/27/2021,Morning Consult,2200.0,a,48.5,46.0
1698,9/25/2021,Morning Consult,45000.0,a,45.0,47.0
1699,9/26/2021,Morning Consult,45000.0,a,45.0,47.0
1700,9/29/2021,Morning Consult,2200.0,a,46.0,48.0
1701,9/29/2021,Ipsos,1005.0,a,46.0,50.0
1702,9/27/2021,Morning Consult,45000.0,a,46.0,47.0
1703,9/28/2021,Morning Consult,45000.0,a,46.0,47.0
1704,9/29/2021,IBD/TIPP,1308.0,a,44.0,40.0
1705,9/29/2021,Morning Consult,45000.0,a,46.0,47.0
1706,10/1/2021,YouGov,1640.0,a,42.0,50.0
1707,9/30/2021,Morning Consult,45000.0,a,45.0,47.0
1708,10/1/2021,Morning Consult,3300.0,a,45.5,49.0
1709,10/1/2021,Quinnipiac University,1326.0,a,38.0,53.0
1710,10/3/2021,YouGov,1500.0,a,42.0,48.0
1711,10/1/2021,Morning Consult,45000.0,a,45.0,47.0
1712,10/2/2021,Morning Consult,45000.0,a,46.0,47.0
1713,10/3/2021,Morning Consult,45000.0,a,46.0,47.0
1714,10/4/2021,Morning Consult,45000.0,a,46.0,47.0
1715,10/6/2021,Ipsos,1005.0,a,48.0,47.0
1716,10/6/2021,Morning Consult,2200.0,a,49.0,46.0
1717,10/6/2021,YouGov,2054.0,a,50.0,50.0
1718,10/5/2021,Morning Consult,45000.0,a,46.0,47.0
1719,10/7/2021,CNN/SSRS,1000.0,a,50.0,49.0
1720,10/6/2021,Morning Consult,45000.0,a,46.0,47.0
1721,10/8/2021,Léger,1000.0,a,45.0,53.0
1722,10/7/2021,Morning Consult,45000.0,a,46.0,47.0
1723,10/8/2021,Morning Consult,2200.0,a,46.5,48.5
1724,10/1/2021,Gallup,823.0,a,42.0,52.0
1725,10/9/2021,Morning Consult,2200.0,a,47.0,48.0
1726,10/9/2021,YouGov,1500.0,a,40.0,50.0
1727,10/8/2021,Morning Consult,45000.0,a,46.0,47.0
1728,10/9/2021,Morning Consult,45000.0,a,46.0,47.0
1729,10/11/2021,Morning Consult,2201.0,a,48.0,47.0
1730,10/10/2021,Morning Consult,45000.0,a,46.0,47.0
1731,10/11/2021,Morning Consult,45000.0,a,46.0,47.0
1732,10/12/2021,Morning Consult,2200.0,a,48.0,47.0
1733,10/13/2021,Ipsos,1005.0,a,46.0,48.0
1734,10/12/2021,Morning Consult,45000.0,a,46.0,47.0
1735,10/13/2021,Selzer & Co.,915.0,a,37.0,50.0
1736,10/14/2021,CNBC/Hart Research/Public Opinion Strategies,800.0,a,41.0,52.0
1737,10/14/2021,Morning Consult,2200.0,a,49.0,45.0
1738,10/13/2021,Morning Consult,45000.0,a,46.0,47.0
1739,10/15/2021,Quinnipiac University,1342.0,a,37.0,52.0
1740,10/14/2021,Morning Consult,45000.0,a,46.0,47.0
1741,10/15/2021,Morning Consult,45000.0,a,46.0,47.0
1742,10/16/2021,YouGov,1500.0,a,44.0,46.0
1743,10/16/2021,Morning Consult,45000.0,a,45.0,47.0
1744,10/17/2021,American Research Group,1100.0,a,47.0,47.0
1745,10/18/2021,Marist College,1209.0,a,44.0,49.0
1746,10/17/2021,Morning Consult,45000.0,a,46.0,47.0
1747,10/19/2021,YouGov,1704.0,a,44.0,49.0
1748,10/17/2021,Saint Leo University,1000.0,a,52.1,44.9
1749,10/20/2021,Ipsos,1005.0,a,46.0,48.0
1750,10/18/2021,Morning Consult,45000.0,a,45.0,48.0
1751,10/21/2021,Morning Consult,2201.0,a,53.0,45.0
1752,10/19/2021,Morning Consult,45000.0,a,45.0,48.0
1753,10/23/2021,Morning Consult,2201.0,a,49.0,47.0
1754,10/20/2021,Morning Consult,45000.0,a,45.0,48.0
1755,10/21/2021,AP-NORC,1083.0,a,48.0,51.0
1756,10/22/2021,Léger,1002.0,a,43.0,54.0
1757,10/21/2021,Morning Consult,45000.0,a,45.0,48.0
1758,10/23/2021,NBC News,1000.0,a,42.0,54.0
1759,10/22/2021,Morning Consult,45000.0,a,45.0,48.0
1760,10/24/2021,YouGov,1500.0,a,43.0,49.0
1761,10/23/2021,Morning Consult,45000.0,a,45.0,48.0
1762,10/24/2021,Morning Consult,45000.0,a,45.0,48.0
1763,10/26/2021,Morning Consult,2198.0,a,47.0,48.0
1764,10/25/2021,Morning Consult,45000.0,a,45.0,48.0
1765,10/27/2021,IBD/TIPP,1306.0,a,40.0,45.0
1766,10/27/2021,Ipsos,1005.0,a,44.0,51.0
1767,10/26/2021,Morning Consult,45000.0,a,44.0,48.0
1768,10/27/2021,Morning Consult,45000.0,a,44.0,48.0
1769,10/28/2021,Morning Consult,45000.0,a,44.0,48.0
1770,10/29/2021,Morning Consult,2200.0,a,47.0,47.0
1771,10/30/2021,YouGov,1500.0,a,41.0,50.0
1772,10/29/2021,Morning Consult,45000.0,a,44.0,48.0
1773,10/30/2021,Morning Consult,45000.0,a,44.0,48.0
1774,10/31/2021,Morning Consult,45000.0,a,44.0,49.0
1775,11/1/2021,CNN/SSRS,1004.0,a,48.0,52.0
1776,11/3/2021,Ipsos,1005.0,a,48.0,47.0
1777,11/3/2021,Morning Consult,2200.0,a,46.0,50.0
1778,11/1/2021,Morning Consult,45000.0,a,44.0,49.0
1779,11/2/2021,Morning Consult,45000.0,a,44.0,48.0
1780,11/5/2021,Morning Consult,2198.5,a,47.5,47.0
1781,11/4/2021,Monmouth University,811.0,a,42.0,50.0
1782,11/3/2021,Morning Consult,45000.0,a,44.0,49.0
1783,11/5/2021,Léger,1006.0,a,45.0,54.0
1784,11/1/2021,Marquette Law School,1004.0,a,49.0,51.0
1785,11/4/2021,YouGov,1673.0,a,42.0,51.0
1786,11/4/2021,Morning Consult,45000.0,a,44.0,49.0
1787,11/6/2021,YouGov,1500.0,a,42.0,48.0
1788,11/5/2021,Morning Consult,45000.0,a,44.0,49.0
1789,11/7/2021,ABC News/The Washington Post,1001.0,a,41.0,53.0
1790,11/6/2021,Morning Consult,45000.0,a,44.0,48.0
1791,11/1/2021,Gallup,815.0,a,42.0,55.0
1792,11/7/2021,Morning Consult,45000.0,a,44.0,49.0
1793,11/9/2021,Ipsos,1004.0,a,46.0,49.0
1794,11/8/2021,Morning Consult,45000.0,a,44.0,49.0
1795,11/9/2021,Morning Consult,45000.0,a,44.0,49.0
1796,11/12/2021,Morning Consult,2200.0,a,46.0,49.0
1797,11/11/2021,The Bullfinch Group,1200.0,a,45.0,52.0
1798,11/11/2021,Quinnipiac University,1378.0,a,36.0,53.0
1799,11/10/2021,Morning Consult,45000.0,a,44.0,48.0
1800,11/12/2021,Morning Consult,2200.0,a,43.0,50.0
1801,11/11/2021,Morning Consult,45000.0,a,44.0,49.0
1802,11/12/2021,Morning Consult,45000.0,a,44.0,49.0
1803,11/14/2021,YouGov,1500.0,a,43.0,49.0
1804,11/13/2021,Morning Consult,45000.0,a,44.0,49.0
1805,11/14/2021,Morning Consult,45000.0,a,44.0,48.0
1806,11/15/2021,YouGov,2058.0,a,44.0,56.0
1807,11/16/2021,Marist College,1048.0,a,42.0,50.0
1808,11/17/2021,Ipsos,1003.0,a,44.0,49.0
1809,11/17/2021,YouGov,1696.0,a,43.0,52.0
1810,11/15/2021,Morning Consult,45000.0,a,45.0,48.0
1811,11/17/2021,American Research Group,1100.0,a,44.0,50.0
1812,11/16/2021,Morning Consult,45000.0,a,44.0,48.0
1813,11/17/2021,Morning Consult,2199.0,a,47.0,48.0
1814,11/19/2021,Morning Consult,2200.0,a,47.0,47.0
1815,11/19/2021,Léger,1001.0,a,44.0,53.0
1816,11/17/2021,Morning Consult,45000.0,a,44.0,48.0
1817,11/18/2021,Morning Consult,45000.0,a,44.0,48.0
1818,11/19/2021,Morning Consult,45000.0,a,45.0,48.0
1819,11/20/2021,YouGov,1500.0,a,41.0,49.0
1820,11/20/2021,Morning Consult,45000.0,a,45.0,48.0
1821,11/21/2021,Morning Consult,45000.0,a,44.0,48.0
1822,11/22/2021,Morning Consult,45000.0,a,44.0,49.0
1823,11/24/2021,Morning Consult,2200.0,a,46.0,49.0
1824,11/23/2021,Morning Consult,45000.0,a,44.0,48.0
1825,11/24/2021,Morning Consult,45000.0,a,44.0,49.0
1826,11/25/2021,Morning Consult,45000.0,a,44.0,49.0
1827,11/27/2021,YouGov,1500.0,a,41.0,49.0
1828,11/26/2021,Morning Consult,45000.0,a,44.0,49.0
1829,11/29/2021,Morning Consult,2200.0,a,46.0,48.0
1830,11/27/2021,Morning Consult,45000.0,a,44.0,49.0
1831,11/28/2021,Morning Consult,45000.0,a,44.0,49.0
1832,11/29/2021,Morning Consult,45000.0,a,44.0,49.0
1833,12/1/2021,Ipsos,1005.0,a,46.0,49.0
1834,12/1/2021,IBD/TIPP,1301.0,a,43.0,43.0
1835,11/30/2021,Marist College,1172.0,a,42.0,51.0
1836,11/30/2021,Morning Consult,45000.0,a,44.0,49.0
1837,12/1/2021,CNBC/Hart Research/Public Opinion Strategies,800.0,a,41.0,50.0
1838,12/3/2021,Léger,1004.0,a,44.0,55.0
1839,11/30/2021,McCourtney Institute/YouGov,1200.0,a,45.0,55.0
1840,12/2/2021,Monmouth University,808.0,a,40.0,50.0
1841,12/2/2021,Morning Consult,2200.0,a,50.0,46.0
1842,12/1/2021,Morning Consult,45000.0,a,44.0,48.0
1843,12/2/2021,Morning Consult,45000.0,a,44.0,48.0
1844,12/3/2021,Morning Consult,2200.0,a,47.0,47.0
1845,12/3/2021,Morning Consult,2200.0,a,47.5,47.5
1846,12/2/2021,AP-NORC,1089.0,a,48.0,51.0
1847,12/3/2021,Morning Consult,45000.0,a,44.0,49.0
1848,12/4/2021,YouGov,1500.0,a,39.0,52.0
1849,12/4/2021,Morning Consult,45000.0,a,44.0,49.0
1850,12/5/2021,Morning Consult,45000.0,a,44.0,48.0
1851,12/7/2021,Morning Consult,2200.0,a,49.0,47.0
1852,12/6/2021,Morning Consult,45000.0,a,44.0,48.0
1853,12/1/2021,Gallup,811.0,a,43.0,51.0
1854,12/7/2021,Morning Consult,45000.0,a,44.0,48.0
1855,12/8/2021,CNN/SSRS,1256.0,a,49.0,51.0
1856,12/9/2021,Ipsos,1004.0,a,48.0,48.0
1857,12/9/2021,YouGov,1558.0,a,41.0,53.0
1858,12/8/2021,Morning Consult,45000.0,a,44.0,48.0
1859,12/11/2021,Marist College,1400.0,a,41.0,55.0
1860,12/12/2021,YouGov,1500.0,a,41.0,50.0
1861,12/15/2021,Ipsos,1004.0,a,48.0,46.0
1862,12/17/2021,American Research Group,1100.0,a,46.0,49.0
1863,12/19/2021,YouGov,1500.0,a,39.0,49.0
1864,1/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,45.0
1865,1/20/2021,Morning Consult,9000.0,rv,54.0,31.0
1866,1/20/2021,Morning Consult,1993.0,rv,56.0,31.0
1867,1/20/2021,Ipsos,950.0,rv,57.0,32.0
1868,1/21/2021,HarrisX,941.0,rv,63.0,37.0
1869,1/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,47.0
1870,1/21/2021,RMG Research,1200.0,rv,58.0,32.0
1871,1/22/2021,Morning Consult,11444.0,rv,56.0,34.0
1872,1/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,47.0
1873,1/21/2021,Monmouth University,736.0,rv,54.0,31.0
1874,1/20/2021,Echelon Insights,1006.0,rv,55.0,33.0
1875,1/22/2021,Data for Progress,1164.0,lv,57.0,36.0
1876,1/22/2021,Morning Consult,1990.0,rv,59.0,32.0
1877,1/24/2021,YouGov,1245.0,rv,52.0,36.0
1878,1/24/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,48.0
1879,1/24/2021,Marist College,1153.0,rv,50.0,36.0
1880,1/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,48.0
1881,1/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,45.0
1882,1/27/2021,IBD/TIPP,1002.0,rv,58.0,29.0
1883,1/28/2021,HarrisX,945.0,rv,61.0,39.0
1884,1/29/2021,John Zogby Strategies/EMI Research Solutions,841.0,lv,56.1,36.4
1885,1/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,46.0
1886,1/28/2021,RMG Research,1200.0,rv,58.0,35.0
1887,1/27/2021,Global Strategy Group/GBAO (Navigator Research),1005.0,rv,53.0,39.0
1888,1/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,45.0
1889,1/28/2021,Quinnipiac University,983.0,rv,50.0,36.0
1890,1/30/2021,Morning Consult,9000.0,rv,56.0,37.0
1891,1/29/2021,Morning Consult,1986.0,rv,58.0,35.0
1892,1/31/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
1893,1/31/2021,YouGov,1272.0,rv,50.0,40.0
1894,2/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
1895,2/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,48.0
1896,2/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,47.0
1897,2/4/2021,RMG Research,1200.0,rv,60.0,32.0
1898,2/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,46.0
1899,2/5/2021,Morning Consult,1986.0,rv,59.0,35.0
1900,2/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
1901,2/6/2021,YouGov,1306.0,rv,53.0,40.0
1902,2/8/2021,HarrisX,938.0,rv,60.0,40.0
1903,2/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,47.0
1904,2/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,45.0
1905,2/11/2021,RMG Research,1200.0,rv,57.0,35.0
1906,2/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,53.0,43.0
1907,2/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,53.0,44.0
1908,2/11/2021,Quinnipiac University,960.0,rv,52.0,38.0
1909,2/11/2021,Global Strategy Group/GBAO (Navigator Research),1067.0,rv,56.0,38.0
1910,2/12/2021,HarrisX,2835.0,rv,59.0,41.0
1911,2/12/2021,Morning Consult,1987.0,rv,56.0,38.0
1912,2/12/2021,Echelon Insights,1005.0,rv,51.0,42.0
1913,2/14/2021,Morning Consult,1984.0,rv,62.0,33.0
1914,2/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,47.0
1915,2/13/2021,YouGov,1259.0,rv,55.0,40.0
1916,2/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
1917,2/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1918,2/18/2021,RMG Research,1200.0,rv,56.0,37.0
1919,2/17/2021,Hart Research Associates,1000.0,v,58.0,42.0
1920,2/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,49.0
1921,2/17/2021,American Research Group,990.0,rv,59.0,34.0
1922,2/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
1923,2/18/2021,GQR Research,1000.0,rv,51.666667,38.0
1924,2/19/2021,Morning Consult,2013.0,rv,58.0,36.0
1925,2/19/2021,YouGov,1201.0,rv,51.0,40.0
1926,2/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1927,2/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
1928,2/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1929,2/23/2021,HarrisX,949.0,rv,59.0,41.0
1930,2/23/2021,Harris Poll,1778.0,rv,61.0,39.0
1931,2/24/2021,HarrisX,1909.0,rv,58.0,42.0
1932,2/24/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,48.0
1933,2/24/2021,McLaughlin & Associates,1000.0,lv,55.0,40.0
1934,2/24/2021,IBD/TIPP,1058.0,rv,57.0,32.0
1935,2/25/2021,RMG Research,1200.0,rv,54.0,40.0
1936,2/25/2021,Monmouth University,731.0,rv,50.0,43.0
1937,2/25/2021,Global Strategy Group/GBAO (Navigator Research),1007.0,rv,53.0,41.0
1938,2/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
1939,2/26/2021,Public Policy Polling,1390.0,rv,47.0,43.0
1940,2/26/2021,Morning Consult,1992.0,rv,57.0,37.0
1941,2/27/2021,YouGov,1191.0,rv,52.0,42.0
1942,2/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,47.0
1943,3/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,48.0
1944,3/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1945,2/26/2021,Climate Nexus,1624.0,rv,53.0,39.0
1946,3/4/2021,RMG Research,1200.0,rv,53.0,39.0
1947,3/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1948,3/3/2021,Marist College,1082.0,rv,48.0,43.0
1949,3/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
1950,3/3/2021,CNN/SSRS,,rv,50.0,44.0
1951,3/4/2021,The Bullfinch Group,1000.0,rv,56.0,37.0
1952,3/5/2021,HarrisX,2839.0,rv,58.0,42.0
1953,3/6/2021,Morning Consult,1990.0,rv,59.0,37.0
1954,3/6/2021,YouGov,1242.0,rv,52.0,41.0
1955,3/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
1956,3/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,47.0
1957,3/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
1958,3/11/2021,RMG Research,1200.0,rv,57.0,37.0
1959,3/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
1960,3/12/2021,HarrisX,2839.0,rv,59.0,41.0
1961,3/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
1962,3/11/2021,Global Strategy Group/GBAO (Navigator Research),1001.0,rv,56.0,40.0
1963,3/12/2021,Morning Consult,1993.0,rv,62.0,34.0
1964,3/12/2021,Civiqs,1673.0,rv,51.0,44.0
1965,3/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
1966,3/13/2021,YouGov,1218.0,rv,55.0,41.0
1967,3/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
1968,3/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,48.0
1969,3/15/2021,Echelon Insights,1008.0,rv,51.0,44.0
1970,3/17/2021,American Research Group,989.0,rv,60.0,34.0
1971,3/18/2021,RMG Research,1200.0,rv,60.0,34.0
1972,3/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1973,3/17/2021,Climate Nexus,1310.0,rv,54.0,40.0
1974,3/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
1975,3/19/2021,Morning Consult,1994.0,rv,57.0,40.0
1976,3/19/2021,HarrisX,2858.0,rv,60.0,40.0
1977,3/21/2021,Redfield & Wilton Strategies,1500.0,rv,53.0,35.0
1978,3/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
1979,3/20/2021,YouGov,1267.0,rv,51.0,43.0
1980,3/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
1981,3/22/2021,Marist College,1167.0,rv,52.0,41.0
1982,3/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,51.0
1983,3/24/2021,Harris Poll,1945.0,rv,61.0,39.0
1984,3/24/2021,HarrisX,1882.0,rv,61.0,39.0
1985,3/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
1986,3/25/2021,Global Strategy Group/GBAO (Navigator Research),1002.0,rv,55.0,41.0
1987,3/24/2021,GBAO,2000.0,rv,54.0,43.0
1988,3/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,50.0
1989,3/26/2021,Morning Consult,2043.0,rv,58.0,39.0
1990,3/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
1991,3/27/2021,YouGov,1259.0,rv,50.0,43.0
1992,3/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
1993,3/30/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
1994,3/31/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
1995,3/31/2021,IBD/TIPP,1215.0,rv,59.0,34.0
1996,4/2/2021,Morning Consult,1989.0,rv,59.0,37.0
1997,4/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
1998,4/2/2021,HarrisX,2732.0,rv,61.0,39.0
1999,4/3/2021,YouGov,1243.0,rv,52.0,42.0
2000,4/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,50.0
2001,4/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2002,4/6/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2003,4/7/2021,The Winston Group,1000.0,rv,54.0,35.0
2004,4/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2005,4/8/2021,Monmouth University,743.0,rv,53.0,43.0
2006,4/8/2021,Global Strategy Group/GBAO (Navigator Research),1256.0,rv,55.0,42.0
2007,4/7/2021,Marist College,1066.0,rv,52.0,41.0
2008,4/8/2021,Quinnipiac University,1114.0,rv,50.0,42.0
2009,4/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2010,4/8/2021,McLaughlin & Associates,1000.0,lv,57.5,40.5
2011,4/9/2021,Civiqs,1541.0,rv,48.0,47.0
2012,4/9/2021,HarrisX,3766.0,rv,61.0,39.0
2013,4/9/2021,Morning Consult,1992.0,rv,59.0,37.0
2014,4/10/2021,YouGov,1263.0,rv,51.0,43.0
2015,4/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2016,4/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2017,4/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2018,4/14/2021,Hart Research Associates,1200.0,rv,57.0,43.0
2019,4/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2020,4/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,49.0
2021,4/16/2021,Morning Consult,1992.0,rv,58.0,38.0
2022,4/15/2021,Change Research,1025.0,rv,51.0,49.0
2023,4/16/2021,HarrisX,2881.0,rv,61.0,39.0
2024,4/17/2021,American Research Group,988.0,rv,59.0,35.0
2025,4/17/2021,NBC News,790.0,rv,51.0,43.0
2026,4/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2027,4/17/2021,YouGov,1225.0,rv,51.0,42.0
2028,4/16/2021,Echelon Insights,1043.0,rv,54.0,43.0
2029,4/18/2021,Fox News,1002.0,rv,54.0,43.0
2030,4/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,49.0
2031,4/19/2021,Marist College,1688.0,rv,54.0,44.0
2032,4/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
2033,4/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
2034,4/21/2021,Morning Consult,1986.0,rv,57.0,37.0
2035,4/21/2021,CNN/SSRS,,rv,52.0,45.0
2036,4/22/2021,Global Strategy Group/GBAO (Navigator Research),989.0,rv,53.0,44.0
2037,4/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2038,4/24/2021,Morning Consult,14872.0,rv,57.0,39.0
2039,4/24/2021,Morning Consult,1991.0,rv,60.0,37.0
2040,4/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2041,4/25/2021,YouGov,1219.0,rv,52.0,41.0
2042,4/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2043,4/26/2021,HarrisX,2819.0,rv,60.0,40.0
2044,4/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
2045,4/27/2021,Harris Poll,932.0,rv,59.5,39.0
2046,4/28/2021,IBD/TIPP,1057.0,rv,55.0,35.0
2047,4/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,49.0
2048,4/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
