username,tweet_id,tweet_url,tweet_date,tweet_content,tweet_retweet_count,tweet_quote_count,tweet_reply_count,tweet_like_count
POTUS,1471255923167567874,https://twitter.com/POTUS/status/1471255923167567874,2021-12-15 23:08:41+00:00,"There have been 74 confirmed fatalities in Kentucky, at least 14 people are confirmed dead in other states, and dozens are still missing.
 
To those who have lost someone, there are no words to ease the pain of losing a loved one. Jill and I are keeping you in our prayers.",1944,67,771,13606
POTUS,1471224245468471302,https://twitter.com/POTUS/status/1471224245468471302,2021-12-15 21:02:48+00:00,Tune in as I deliver remarks in Kentucky on our response to the tornadoes and extreme weather. https://t.co/NhkMrTekhT,695,48,566,3642
POTUS,1471217634544869380,https://twitter.com/POTUS/status/1471217634544869380,2021-12-15 20:36:32+00:00,"Recovery in Kentucky is going to take a long time, but we’ll be there every step of the way. FEMA has opened Disaster Recovery Centers and has teams on the ground.
 
If you live in the affected areas you can also visit https://t.co/swj8W7NBov or call 1-800-621-3362.",986,45,398,4984
POTUS,1471208691839950855,https://twitter.com/POTUS/status/1471208691839950855,2021-12-15 20:01:00+00:00,"I’m going to make sure the federal government does what’s needed to be done in Kentucky. So far, we’ve sent 61 generators, provided 144,000 liters of drinking water and 74,000 meals, and thousands of cots and blankets.",4184,354,1970,29318
POTUS,1471196371814342656,https://twitter.com/POTUS/status/1471196371814342656,2021-12-15 19:12:03+00:00,"New data shows that our vaccines are effective against Omicron, especially once you get your booster. This is great news — we have the vaccines we need to protect people from the Omicron variant. 

Get fully vaccinated — and get your booster shot today.",2733,248,1995,15765
POTUS,1471188634481090562,https://twitter.com/POTUS/status/1471188634481090562,2021-12-15 18:41:18+00:00,"Yesterday, I met with 10 newly-elected bipartisan mayors from across the country to discuss the American Rescue Plan, Bipartisan Infrastructure Law, and more. The country’s mayors and local elected officials are crucial partners when it comes to building back better. https://t.co/hdsbJMBi3T",1142,135,856,7392
POTUS,1471158852854890498,https://twitter.com/POTUS/status/1471158852854890498,2021-12-15 16:42:57+00:00,"I’m in Kentucky today to meet with local leaders and to survey the damage from the tornadoes and extreme weather. It will take all of us, working together, to recover and begin rebuilding — and we are committed to providing whatever support is needed for however long it takes.",2838,254,2134,22386
POTUS,1471125696638558209,https://twitter.com/POTUS/status/1471125696638558209,2021-12-15 14:31:12+00:00,"Today is the last day to sign up for health insurance and have coverage starting on January 1! Sign up at https://t.co/gRX1fGFEzj today, folks.",2521,151,1001,9256
POTUS,1470928804470210560,https://twitter.com/POTUS/status/1470928804470210560,2021-12-15 01:28:50+00:00,"As we mark 800,000 American deaths due to COVID-19, we must remember all those we have lost — and pray for their loved ones, especially during this holiday season.
 
Please, get vaccinated and get your booster. We will beat COVID-19 and move forward, together, as one nation.",4759,406,3528,28996
POTUS,1470895125651931140,https://twitter.com/POTUS/status/1470895125651931140,2021-12-14 23:15:00+00:00,Hailey is proof that you can make a positive impact no matter what your age. Way to get out the word about vaccines! https://t.co/YAZZ5XIUlT,1517,162,1063,8832
POTUS,1470887578471653390,https://twitter.com/POTUS/status/1470887578471653390,2021-12-14 22:45:01+00:00,Why didn’t you call me? https://t.co/VjTnjRzoSW,2950,363,2949,32196
POTUS,1470876962012991503,https://twitter.com/POTUS/status/1470876962012991503,2021-12-14 22:02:49+00:00,"We’re making progress on bringing gas prices down, and won’t stop working to get this done for the American people. https://t.co/qzBm5eKCIC",996,218,1625,6518
POTUS,1470853600746344450,https://twitter.com/POTUS/status/1470853600746344450,2021-12-14 20:30:00+00:00,"It’s time to build on the success we’ve had this year on jobs, wages, small businesses, and fixing challenges in our economy.
 
We need to cut costs further for families. 
 
That’s what my Build Back Better Act does.",1819,225,2130,11095
POTUS,1470818556904448005,https://twitter.com/POTUS/status/1470818556904448005,2021-12-14 18:10:45+00:00,"Nine years ago today, we lost 20 precious first-graders and six heroic educators at Sandy Hook Elementary School. As a nation, we owe the families of Newtown — and all the other victims of gun violence — more than our prayers. We owe them action. https://t.co/rfLywlcZUa",3687,331,1659,19518
JoeBiden,1470818377358786571,https://twitter.com/JoeBiden/status/1470818377358786571,2021-12-14 18:10:02+00:00,"Life-saving, prescription medication shouldn’t break the bank.
https://t.co/DGDEm6QC1l",1160,142,847,6645
JoeBiden,1470797484532596737,https://twitter.com/JoeBiden/status/1470797484532596737,2021-12-14 16:47:01+00:00,"As we move into the winter and face the challenges of a new variant, this is a moment for us to put the divisiveness behind us. This is a moment for the nation to unite in a common purpose: To fight this virus, protect one another, and to protect our economic recovery.",3005,438,3121,22813
POTUS,1470757174033158144,https://twitter.com/POTUS/status/1470757174033158144,2021-12-14 14:06:50+00:00,"My Build Back Better Act would mean $7,400 in tax cuts and savings for a typical family of four with two kids.",5941,1309,9202,42610
POTUS,1470579650753667073,https://twitter.com/POTUS/status/1470579650753667073,2021-12-14 02:21:25+00:00,Congratulations to @NYCFC for winning the MLS Cup! Your team was a reminder to always keep the faith — especially when folks count you out and write you off. I hope to see you soon.,1849,507,1132,16526
POTUS,1470551850130849792,https://twitter.com/POTUS/status/1470551850130849792,2021-12-14 00:30:57+00:00,The federal government will do everything it can to help those impacted by this weekend’s storms. https://t.co/RSm56IKp1V,1085,127,954,6510
JoeBiden,1470549850831958018,https://twitter.com/JoeBiden/status/1470549850831958018,2021-12-14 00:23:00+00:00,"Everybody talks about the price tag for the Build Back Better Act. 

But here’s the truth: If you make less than $400,000 a year, your taxes will not go up one single penny under our plan.",4973,573,5000,31808
POTUS,1470509711934038017,https://twitter.com/POTUS/status/1470509711934038017,2021-12-13 21:43:30+00:00,"From renewing passports to claiming retirement benefits, Americans expect government to be responsive to their needs. But too often, the experience falls short. That’s why today, I signed an Executive Order to improve government’s service delivery to the American people. https://t.co/QbfUbZ2zDr",2211,331,2093,14504
JoeBiden,1470506327524978695,https://twitter.com/JoeBiden/status/1470506327524978695,2021-12-13 21:30:03+00:00,"Health care should be a right in this country, not a partisan issue. Diabetes, cancer, and other diseases don’t care whether you're a Democrat or a Republican. 

This is about being able to afford the prescription drugs you need. Congress must come together and finish the job.",2352,198,1338,14585
POTUS,1470486128096681991,https://twitter.com/POTUS/status/1470486128096681991,2021-12-13 20:09:47+00:00,"Today, I was briefed by FEMA on our response to the tornadoes and extreme weather that impacted multiple states this weekend. We’re in close contact with officials on the ground and working to quickly get federal assistance to those in need. We will get through this together. https://t.co/Rm6tbRNxrN",2026,123,1208,12840
POTUS,1470458641459339267,https://twitter.com/POTUS/status/1470458641459339267,2021-12-13 18:20:34+00:00,"Happy Birthday, @NationalGuard! https://t.co/ctSRSVLoXu",944,67,531,6684
POTUS,1470447924748427264,https://twitter.com/POTUS/status/1470447924748427264,2021-12-13 17:37:59+00:00,I’m determined to pass my Build Back Better Act and ensure Sa’Ra – and millions others – don’t pay more than $35 a month for insulin. As I told her: Keep the faith. We’re going to get this done. https://t.co/8V7BSHiRxL,1613,144,1365,8511
JoeBiden,1470438875202043908,https://twitter.com/JoeBiden/status/1470438875202043908,2021-12-13 17:02:01+00:00,"The pandemic has put a strain on our global supply chains and caused prices to rise around the world. 

The Build Back Better Act will help ease inflationary pressures, lower costs for the American people and extend tax cuts for working families.",2112,198,1862,12566
POTUS,1470217563850391555,https://twitter.com/POTUS/status/1470217563850391555,2021-12-13 02:22:37+00:00,"The music world has lost an icon. 

The music of Vicente Fernández created memories for millions. We send our condolences to his family and all those who loved him.

Vicente will be remembered for generations to come.",23196,2139,2924,123364
JoeBiden,1470184193070145541,https://twitter.com/JoeBiden/status/1470184193070145541,2021-12-13 00:10:00+00:00,"Our 5-step plan to fight COVID-19 this winter: 
1. Expanding the nationwide booster campaign 
2. Launching new family vaccination clinics 
3. Making at-home tests available 
4. Increasing surge response teams 
5. Accelerating our efforts to vaccinate the rest of the world",3630,768,3737,21604
POTUS,1470111967574638606,https://twitter.com/POTUS/status/1470111967574638606,2021-12-12 19:23:01+00:00,"Thanks to my American Rescue Plan, we’re cutting child poverty in America by more than 40 percent.
 
Millions of children who spent last Christmas in poverty will not bear that burden this holiday season.",3898,327,2593,24298
POTUS,1470087092948828161,https://twitter.com/POTUS/status/1470087092948828161,2021-12-12 17:44:10+00:00,"I believe that together, the world’s democracies will lead the march of human progress and freedom forward. https://t.co/nHYLkjavCn",1839,246,2646,9436
JoeBiden,1470047549822320646,https://twitter.com/JoeBiden/status/1470047549822320646,2021-12-12 15:07:02+00:00,"Parents should never have to worry about whether their drinking water is safe for their children. 

The Bipartisan Infrastructure Law will start to replace 100% of our nation’s lead pipes and service lines so that every child across the country has access to clean and safe water.",3231,227,1509,21525
POTUS,1470035369160810507,https://twitter.com/POTUS/status/1470035369160810507,2021-12-12 14:18:38+00:00,"Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate change.

That’s what my Build Back Better Act does.",5142,473,3166,33587
POTUS,1469777749317406723,https://twitter.com/POTUS/status/1469777749317406723,2021-12-11 21:14:57+00:00,Join me as I give remarks on our response to last night’s devastating storms. https://t.co/5gQ8qY6t8c,1608,130,1387,9007
